report_id,phase,disclosure_id,material_topic,requirement_id,occurrence_idx,standard_id,a0_status,a0_decision_path,a0_rationale,a0_citations_json,a0_confidence,a0_source,a1_status,a1_decision_path,a1_rationale,a1_citations_json,a1_confidence,a1_source,a2_status,a2_decision_path,a2_rationale,a2_citations_json,a2_confidence,a2_source,v_new_status,v_new_decision_path,v_new_rationale,v_new_citations_json,v_new_confidence,v_new_source,a0_status_resolved,a1_status_resolved,a2_status_resolved,v_new_status_resolved,any_disagree_primary,any_unrecoverable_primary,any_gci_error,disagreement_pattern
Bapco2023,phase3,2-17,__none__,a,0,GRI 2,no_evidence,standard,No explicit mention of measures to advance the Board's collective knowledge on sustainable development. Evidence describes Board composition and governance focus but not actions taken to enhance knowledge.,"[""Bapco2023__c_0083"", ""Bapco2023__c_0084""]",0.0,cache,partial,standard,Evidence mentions Board expertise in ESG and climate change but does not explicitly describe measures taken to advance their collective knowledge.,"[""Bapco2023__c_0084"", ""Bapco2023__c_0083""]",0.0,cache,no_evidence,standard,No explicit mention of measures to advance the governance body's collective knowledge on sustainable development. Evidence describes board composition and ESG focus but not knowledge-enhancing actions.,"[""Bapco2023__c_0083"", ""Bapco2023__c_0084""]",0.0,cache,partial,standard,"Evidence mentions Board expertise in ESG and governance but lacks explicit measures to advance collective knowledge (e.g., training, knowledge-sharing initiatives).","[""Bapco2023__c_0084"", ""Bapco2023__c_0083""]",0.0,cache,no_evidence,partial,no_evidence,partial,True,False,False,no_evidence|partial|no_evidence|partial
Bapco2023,phase3,2-23,__none__,a.i,0,GRI 2,pass,standard,"Mentions alignment with Bahrain's Economic Vision 2030, an intergovernmental instrument.","[""Bapco2023__c_0026""]",0.0,cache,pass,standard,"Mentions alignment with Bahrain's Economic Vision 2030, an intergovernmental instrument.","[""Bapco2023__c_0026""]",0.0,cache,no_evidence,standard,"No explicit mention of intergovernmental instruments (e.g., UN Guiding Principles, Paris Agreement) referenced in policy commitments.","[""Bapco2023__c_0026""]",0.0,cache,no_evidence,standard,No explicit mention of intergovernmental instruments referenced in policy commitments.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0029""]",0.0,cache,pass,pass,no_evidence,no_evidence,True,False,False,pass|pass|no_evidence|no_evidence
Bapco2023,phase3,2-23,__none__,a.ii,0,GRI 2,pass,standard,References Environmental and Social Impact Assessments (ESIAs) as part of due diligence processes.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0029""]",0.0,cache,pass,standard,References Environmental and Social Impact Assessments (ESIAs) as part of due diligence.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0029""]",0.0,cache,no_evidence,standard,No explicit statement on whether due diligence is stipulated in policy commitments.,"[""Bapco2023__c_0026""]",0.0,cache,no_evidence,standard,No explicit statement on due diligence stipulations in policy commitments.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0029""]",0.0,cache,pass,pass,no_evidence,no_evidence,True,False,False,pass|pass|no_evidence|no_evidence
Bapco2023,phase3,2-23,__none__,a.iii,0,GRI 2,pass,standard,"Mentions proactive measures to minimize negative impacts, aligning with the precautionary principle.","[""Bapco2023__c_0026""]",0.0,cache,pass,standard,"Mentions proactive measures to minimize negative impacts, aligning with the precautionary principle.","[""Bapco2023__c_0026"", ""Bapco2023__c_0029""]",0.0,cache,no_evidence,standard,No mention of the precautionary principle in policy commitments.,"[""Bapco2023__c_0026""]",0.0,cache,no_evidence,standard,No explicit reference to the precautionary principle in policy commitments.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0029""]",0.0,cache,pass,pass,no_evidence,no_evidence,True,False,False,pass|pass|no_evidence|no_evidence
Bapco2023,phase3,2-23,__none__,a.iv,0,GRI 2,no_evidence,standard,No explicit mention of respecting human rights in policy commitments.,[],0.0,cache,pass,standard,States commitment to 'fair labor practices' as part of respecting human rights.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0029""]",0.0,cache,no_evidence,standard,No explicit statement on respecting human rights in policy commitments.,"[""Bapco2023__c_0026""]",0.0,cache,no_evidence,standard,No explicit commitment to respecting human rights in policy descriptions.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0029""]",0.0,cache,no_evidence,pass,no_evidence,no_evidence,True,False,False,no_evidence|pass|no_evidence|no_evidence
Bapco2023,phase3,2-23,__none__,d,0,GRI 2,pass,standard,"Mentions reporting to executive management and the Board, indicating senior-level approval.","[""Bapco2023__c_0029""]",0.0,cache,partial,standard,Mentions a four-tiered structure and reporting to the Board but does not specify approval levels for each policy commitment.,"[""Bapco2023__c_0029""]",0.0,cache,no_evidence,standard,"No specific approval levels (e.g., board, executive) for policy commitments are mentioned.","[""Bapco2023__c_0026"", ""Bapco2023__c_0028"", ""Bapco2023__c_0029""]",0.0,cache,no_evidence,standard,The chunks mention a four-tiered structure and reporting to the Board but do not explicitly state the approval level for policy commitments.,"[""Bapco2023__c_0029""]",0.0,cache,pass,partial,no_evidence,no_evidence,True,False,False,pass|partial|no_evidence|no_evidence
Bapco2023,phase3,2-23,__none__,e,0,GRI 2,pass,standard,Describes application to activities (ESIAs) and integration into operations.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0028"", ""Bapco2023__c_0029""]",0.0,cache,pass,standard,"States policies apply to the Group, Operating Companies, and business relationships through ESG integration.","[""Bapco2023__c_0026"", ""Bapco2023__c_0029""]",0.0,cache,pass,standard,"Policies apply to all major projects, Operating Companies, and business relationships via ESIAs and integration into operations.","[""Bapco2023__c_0026"", ""Bapco2023__c_0028"", ""Bapco2023__c_0029""]",0.0,cache,no_evidence,standard,The chunks describe ESG integration but do not explicitly report the extent of policy application to activities or business relationships.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0027"", ""Bapco2023__c_0028"", ""Bapco2023__c_0029""]",0.0,cache,pass,pass,pass,no_evidence,True,False,False,pass|pass|pass|no_evidence
Bapco2023,phase3,2-23,__none__,f,0,GRI 2,no_evidence,standard,No explicit description of communication methods to workers or partners.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0027"", ""Bapco2023__c_0028"", ""Bapco2023__c_0029""]",0.0,cache,partial,standard,References integration into operations and reporting to management but lacks explicit communication methods for workers/partners.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0029""]",0.0,cache,no_evidence,standard,No explicit description of communication methods to workers or partners is provided.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0028"", ""Bapco2023__c_0029""]",0.0,cache,no_evidence,standard,The chunks mention ESG principles but do not explicitly describe communication methods to workers or partners.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0027"", ""Bapco2023__c_0028"", ""Bapco2023__c_0029""]",0.0,cache,no_evidence,partial,no_evidence,no_evidence,True,False,False,no_evidence|partial|no_evidence|no_evidence
Bapco2023,phase3,2-24,__none__,a.ii,0,GRI 2,pass,standard,"Mentions integration of ESG standards into strategic plans and operational policies (HSSEMS, ISO standards).","[""Bapco2023__c_0083"", ""Bapco2023__c_0033""]",0.0,cache,pass,standard,Board integrates ESG standards into strategic and operational plans (chunk 0084).,"[""Bapco2023__c_0084""]",0.0,cache,partial,standard,Mentions ESG integration into strategic plans but lacks detail on operational policies/procedures.,"[""Bapco2023__c_0084""]",0.0,cache,partial,standard,Mentions ESG integration into strategic plans but lacks detail on operational policies/procedures.,"[""Bapco2023__c_0084""]",0.0,cache,pass,pass,partial,partial,True,False,False,pass|pass|partial|partial
Bapco2023,phase3,2-24,__none__,a.iii,0,GRI 2,pass,standard,References alignment with Equator Principles and IFC standards in business relationships.,"[""Bapco2023__c_0033""]",0.0,cache,no_evidence,standard,No explicit description of implementing commitments through business relationships.,"[""Bapco2023__c_0033""]",0.0,cache,partial,standard,References compliance with Equator Principles but does not explicitly describe implementation through business relationships.,"[""Bapco2023__c_0033""]",0.0,cache,no_evidence,standard,No mention of implementing commitments through business relationships.,"[""Bapco2023__c_0033""]",0.0,cache,pass,no_evidence,partial,no_evidence,True,False,False,pass|no_evidence|partial|no_evidence
Bapco2023,phase3,2-25,__none__,a,0,GRI 2,pass,standard,"Evidence describes ESG policy, ESIA assessments, and ESG framework as commitments to remediate negative impacts.","[""Bapco2023__c_0026"", ""Bapco2023__c_0029""]",0.0,cache,pass,standard,"Commitments to remediate negative impacts are described via ESG Policy, ESIAs, and ESG Framework (chunk 0026).","[""Bapco2023__c_0026""]",0.0,cache,partial,standard,Mentions ESIAs and proactive measures but lacks explicit remediation commitments for identified negative impacts.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0029""]",0.0,cache,no_evidence,standard,No explicit description of remediation commitments for negative impacts caused/contributed to by the organization.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0029""]",0.0,cache,pass,pass,partial,no_evidence,True,False,False,pass|pass|partial|no_evidence
Bapco2023,phase3,2-25,__none__,c,0,GRI 2,pass,standard,Four-tiered accountability structure and reporting to management are described as remediation processes.,"[""Bapco2023__c_0029""]",0.0,cache,pass,standard,ESG Framework and ESIAs are described as processes for remediation (chunk 0026).,"[""Bapco2023__c_0026""]",0.0,cache,partial,standard,References ESG Framework and accountability structures but does not explicitly describe remediation processes.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0029""]",0.0,cache,no_evidence,standard,No explicit description of other remediation processes beyond ESG policy alignment.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0029""]",0.0,cache,pass,pass,partial,no_evidence,True,False,False,pass|pass|partial|no_evidence
Bapco2023,phase3,2-25,__none__,e,0,GRI 2,no_evidence,standard,No mention of tracking effectiveness of remediation processes or stakeholder feedback.,[],0.0,cache,no_evidence,standard,No explicit tracking of grievance mechanism effectiveness or stakeholder feedback examples.,[],0.0,cache,partial,standard,References tracking progress but lacks explicit examples of effectiveness or stakeholder feedback.,"[""Bapco2023__c_0029""]",0.0,cache,no_evidence,standard,No explicit description of tracking effectiveness or reporting examples of remediation processes.,"[""Bapco2023__c_0026"", ""Bapco2023__c_0029""]",0.0,cache,no_evidence,no_evidence,partial,no_evidence,True,False,False,no_evidence|no_evidence|partial|no_evidence
Bapco2023,phase3,2-29,__none__,a.i,0,GRI 2,pass,standard,"Evidence describes stakeholder categories (key stakeholders, internal stakeholders, ESG representatives) and identification methods (materiality assessment, ESG landscape mapping).","[""Bapco2023__c_0018"", ""Bapco2023__c_0019"", ""Bapco2023__c_0020"", ""Bapco2023__c_0021"", ""Bapco2023__c_0022""]",0.0,cache,partial,standard,Evidence mentions stakeholder consultation and input but does not explicitly list stakeholder categories or detailed identification methods.,"[""Bapco2023__c_0020"", ""Bapco2023__c_0021"", ""Bapco2023__c_0018""]",0.0,cache,no_evidence,standard,No explicit description of stakeholder categories or identification methods. Evidence mentions 'key stakeholders' but not their specific categories.,"[""Bapco2023__c_0018"", ""Bapco2023__c_0020"", ""Bapco2023__c_0021"", ""Bapco2023__c_0022"", ""Bapco2023__c_0024""]",0.0,cache,no_evidence,standard,"Evidence discusses material topic identification, not stakeholder categories or identification methods.","[""Bapco2023__c_0022"", ""Bapco2023__c_0019"", ""Bapco2023__c_0020"", ""Bapco2023__c_0021"", ""Bapco2023__c_0018""]",0.0,cache,pass,partial,no_evidence,no_evidence,True,False,False,pass|partial|no_evidence|no_evidence
Bapco2023,phase3,2-29,__none__,a.ii,0,GRI 2,partial,standard,"Evidence mentions aligning priorities with stakeholder expectations but lacks explicit description of the purpose of engagement (e.g., decision-making, impact mitigation).","[""Bapco2023__c_0018"", ""Bapco2023__c_0021""]",0.0,cache,partial,standard,Evidence references aligning priorities with stakeholder expectations but lacks explicit description of the purpose of engagement.,"[""Bapco2023__c_0018"", ""Bapco2023__c_0021""]",0.0,cache,no_evidence,standard,No explicit mention of the purpose of stakeholder engagement in the evidence chunks.,[],0.0,cache,no_evidence,standard,No explicit description of stakeholder engagement purpose in evidence chunks.,[],0.0,cache,partial,partial,no_evidence,no_evidence,True,False,False,partial|partial|no_evidence|no_evidence
Bapco2023,phase3,2-29,__none__,a.iii,0,GRI 2,partial,standard,"Evidence references structured methodology and consultation but does not explicitly describe mechanisms to ensure meaningful engagement (e.g., feedback loops, inclusivity measures).","[""Bapco2023__c_0018"", ""Bapco2023__c_0022"", ""Bapco2023__c_0024""]",0.0,cache,partial,standard,Mentions structured methodology and consultation but does not explicitly address mechanisms to ensure meaningful engagement.,"[""Bapco2023__c_0018"", ""Bapco2023__c_0020"", ""Bapco2023__c_0022""]",0.0,cache,pass,standard,"Evidence describes structured stakeholder input, assessment of impacts, and biennial reviews to ensure meaningful engagement.","[""Bapco2023__c_0018"", ""Bapco2023__c_0020"", ""Bapco2023__c_0021"", ""Bapco2023__c_0023"", ""Bapco2023__c_0024""]",0.0,cache,no_evidence,standard,Evidence mentions stakeholder input during materiality assessment but lacks details on ensuring ongoing meaningful engagement.,"[""Bapco2023__c_0018"", ""Bapco2023__c_0020""]",0.0,cache,partial,partial,pass,no_evidence,True,False,False,partial|partial|pass|no_evidence
Bapco2023,phase5,3-1,__none__,a.i,0,GRI 3,pass,standard,"Chunks describe stakeholder engagement, impact assessment methods, and alignment with standards to identify impacts on economy/environment/people.","[""Bapco2023__c_0018"", ""Bapco2023__c_0019"", ""Bapco2023__c_0020"", ""Bapco2023__c_0021""]",0.0,cache,pass,standard,"Chunks describe assessing ESG impacts via stakeholder input, sector relevance, and international standards (chunk_ids 0021, 0019, 0018).","[""Bapco2023__c_0021"", ""Bapco2023__c_0019"", ""Bapco2023__c_0018""]",0.0,cache,pass,standard,"Chunks describe a six-step process, stakeholder input, and assessment of ESG impacts (including scale, scope, and likelihood).","[""Bapco2023__c_0018"", ""Bapco2023__c_0020"", ""Bapco2023__c_0021""]",0.0,cache,partial,standard,Chunks mention assessing ESG impacts and sector relevance but do not explicitly address human rights or detailed impact identification criteria.,"[""Bapco2023__c_0021"", ""Bapco2023__c_0019""]",0.0,cache,pass,pass,pass,partial,True,False,False,pass|pass|pass|partial
